sentence1,sentence2,label
商标名称：维多利亚的秘密，拼音：wei2-duo1-li4-ya4-de5-mi4-mi4，笔画：55132411121-354354-3123422-122431-32511354-3123445434-44545434252,商标名称：堆多利亚的秘密，拼音：dui1-duo1-li4-ya4-de5-mi4-mi4，笔画：12132411121-354354-3123422-122431-32511354-3123445434-44545434252,0
商标名称：维多利亚的秘密，拼音：wei2-duo1-li4-ya4-de5-mi4-mi4，笔画：55132411121-354354-3123422-122431-32511354-3123445434-44545434252,商标名称：惟多利亚的秘密，拼音：wei2-duo1-li4-ya4-de5-mi4-mi4，笔画：44232411121-354354-3123422-122431-32511354-3123445434-44545434252,0
商标名称：维多利亚的秘密，拼音：wei2-duo1-li4-ya4-de5-mi4-mi4，笔画：55132411121-354354-3123422-122431-32511354-3123445434-44545434252,商标名称：推多利亚的秘密，拼音：tui1-duo1-li4-ya4-de5-mi4-mi4，笔画：12132411121-354354-3123422-122431-32511354-3123445434-44545434252,0
商标名称：维多利亚的秘密，拼音：wei2-duo1-li4-ya4-de5-mi4-mi4，笔画：55132411121-354354-3123422-122431-32511354-3123445434-44545434252,商标名称：锥多利亚的秘密，拼音：zhui1-duo1-li4-ya4-de5-mi4-mi4，笔画：3111532411121-354354-3123422-122431-32511354-3123445434-44545434252,0
商标名称：外交官，拼音：wai4-jiao1-guan1，笔画：35424-413434-44525151,商标名称：外交宫，拼音：wai4-jiao1-gong1，笔画：35424-413434-445251251,0
商标名称：美旅，拼音：mei3-lv3，笔画：431121134-4153313534,商标名称：美族，拼音：mei3-zu2，笔画：431121134-41533131134,0
商标名称：稻草人，拼音：dao4-cao3-ren2，笔画：312343443321511-122251112-34,商标名称：稻萆人，拼音：dao4-bi4-ren2，笔画：312343443321511-12232511312-34,0
商标名称：稻草人，拼音：dao4-cao3-ren2，笔画：312343443321511-122251112-34,商标名称：稻革人，拼音：dao4-ge2-ren2，笔画：312343443321511-122125112-34,0
商标名称：稻草人，拼音：dao4-cao3-ren2，笔画：312343443321511-122251112-34,商标名称：稻萆入，拼音：dao4-bi4-ru4，笔画：312343443321511-12232511312-34,1
商标名称：稻草人，拼音：dao4-cao3-ren2，笔画：312343443321511-122251112-34,商标名称：稻革入，拼音：dao4-ge2-ru4，笔画：312343443321511-122125112-34,1
商标名称：金利来，拼音：jin1-li4-lai2，笔画：34112431-3123422-1431234,商标名称：佥利来，拼音：qian1-li4-lai2，笔画：3414431-3123422-1431234,0
商标名称：吉利，拼音：ji2-li4，笔画：121251-3123422,商标名称：告利，拼音：gao4-li4，笔画：3121251-3123422,0
商标名称：长城，拼音：chang2-cheng2，笔画：[UNK]-121135534,商标名称：长域，拼音：zhang3-yu4，笔画：[UNK]-12112511534,0
商标名称：长城，拼音：chang2-cheng2，笔画：[UNK]-121135534,商标名称：长诚，拼音：zhang3-cheng2，笔画：[UNK]-45135534,0
商标名称：威马，拼音：wei1-ma3，笔画：131531534-[UNK],商标名称：咸马，拼音：xian2-ma3，笔画：131251534-[UNK],0
商标名称：威马，拼音：wei1-ma3，笔画：131531534-[UNK],商标名称：戚马，拼音：qi1-ma3，笔画：13211234534-[UNK],0
商标名称：哪吒，拼音：ne2-zha1，笔画：251511352-251315,商标名称：娜吒，拼音：na4-zha1，笔画：531511352-251315,0
商标名称：极氪，拼音：ji2-ke4，笔画：1234354-31151225135,商标名称：板氪，拼音：ban3-ke4，笔画：12343354-31151225135,0
商标名称：极氪，拼音：ji2-ke4，笔画：1234354-31151225135,商标名称：极氮，拼音：ji2-dan4，笔画：1234354-311543344334,0
商标名称：极氪，拼音：ji2-ke4，笔画：1234354-31151225135,商标名称：极氲，拼音：ji2-yun1，笔画：1234354-3115251125221,0
商标名称：埃安，拼音：ai1-an1，笔画：1215431134-445531,商标名称：诶安，拼音：ei2-an1，笔画：455431134-445531,0
商标名称：阿维塔，拼音：a1-wei2-ta3，笔画：5212512-55132411121-121122341251,商标名称：阿堆塔，拼音：a1-dui1-ta3，笔画：5212512-12132411121-121122341251,0
商标名称：阿维塔，拼音：a1-wei2-ta3，笔画：5212512-55132411121-121122341251,商标名称：阿推塔，拼音：a1-tui1-ta3，笔画：5212512-12132411121-121122341251,0
商标名称：深蓝，拼音：shen1-lan2，笔画：44145341234-1222231425221,商标名称：深篮，拼音：shen1-lan2，笔画：44145341234-3143142231425220,0
商标名称：方程豹，拼音：fang1-cheng2-bao4，笔画：4153-312342511121-3443533354,商标名称：方裎豹，拼音：fang1-cheng2-bao4，笔画：4153-452342511121-3443533354,0
商标名称：荣威，拼音：rong2-wei1，笔画：122451234-131531534,商标名称：茉威，拼音：mo4-wei1，笔画：12211234-131531534,0
商标名称：荣威，拼音：rong2-wei1，笔画：122451234-131531534,商标名称：茱威，拼音：zhu1-wei1，笔画：122311234-131531534,0
商标名称：荣威，拼音：rong2-wei1，笔画：122451234-131531534,商标名称：荥威，拼音：xing2-wei1，笔画：122452534-131531534,0
商标名称：荣威，拼音：rong2-wei1，笔画：122451234-131531534,商标名称：莱威，拼音：lai2-wei1，笔画：1221431234-131531534,0
商标名称：荣威，拼音：rong2-wei1，笔画：122451234-131531534,商标名称：菜威，拼音：cai4-wei1，笔画：12234431234-131531534,0
商标名称：荣威，拼音：rong2-wei1，笔画：122451234-131531534,商标名称：荣咸，拼音：rong2-xian2，笔画：122451234-131251534,0
商标名称：荣威，拼音：rong2-wei1，笔画：122451234-131531534,商标名称：荣戚，拼音：rong2-qi1，笔画：122451234-13211234534,0
商标名称：魏牌，拼音：wei4-pai2，笔画：31234531325113500-321532511312,商标名称：魏脾，拼音：wei4-pi2，笔画：31234531325113500-351132511312,0
商标名称：东风，拼音：dong1-feng1，笔画：15234-3534,商标名称：东凤，拼音：dong1-feng4，笔画：15234-3554,0
商标名称：江淮，拼音：jiang1-huai2，笔画：441121-44132411121,商标名称：江准，拼音：jiang1-zhun3，笔画：441121-4132411121,0
商标名称：江淮，拼音：jiang1-huai2，笔画：441121-44132411121,商标名称：江谁，拼音：jiang1-shui2，笔画：441121-4532411121,0
商标名称：大众，拼音：da4-zhong4，笔画：134-343434,商标名称：太众，拼音：tai4-zhong4，笔画：1344-343434,0
商标名称：斯巴鲁，拼音：si1-ba1-lu3，笔画：122111343312-5215-352512112511,商标名称：斯巳鲁，拼音：si1-si4-lu3，笔画：122111343312-515-352512112511,0
商标名称：雷克萨斯，拼音：lei2-ke4-sa4-si1，笔画：1452444425121-1225135-12252414313-122111343312,商标名称：雪克萨斯，拼音：xue3-ke4-sa4-si1，笔画：14524444511-1225135-12252414313-122111343312,0
商标名称：雷克萨斯，拼音：lei2-ke4-sa4-si1，笔画：1452444425121-1225135-12252414313-122111343312,商标名称：霍克萨斯，拼音：huo4-ke4-sa4-si1，笔画：1452444432411120-1225135-12252414313-122111343312,0
商标名称：英菲尼迪，拼音：ying1-fei1-ni2-di2，笔画：12225134-12221112111-51335-25121454,商标名称：芙菲尼迪，拼音：fu2-fei1-ni2-di2，笔画：1221134-12221112111-51335-25121454,0
商标名称：英菲尼迪，拼音：ying1-fei1-ni2-di2，笔画：12225134-12221112111-51335-25121454,商标名称：荚菲尼迪，拼音：jia2-fei1-ni2-di2，笔画：122143134-12221112111-51335-25121454,0
商标名称：讴歌，拼音：ou1-ge1，笔画：451345-12512125123534,商标名称：讴歇，拼音：ou1-xie1，笔画：451345-2511353453534,0
商标名称：标致，拼音：biao1-zhi4，笔画：123411234-1541213134,商标名称：栎致，拼音：li4-zhi4，笔画：123435234-1541213134,0
商标名称：雪铁龙，拼音：xue3-tie3-long2，笔画：14524444511-3111531134-13534,商标名称：雷铁龙，拼音：lei2-tie3-long2，笔画：1452444425121-3111531134-13534,0
商标名称：雷诺，拼音：lei2-nuo4，笔画：1452444425121-4512213251,商标名称：雪诺，拼音：xue3-nuo4，笔画：14524444511-4512213251,0
商标名称：克莱斯勒，拼音：ke4-lai2-si1-lei1，笔画：1225135-1221431234-122111343312-12212511253,商标名称：克茉斯勒，拼音：ke4-mo4-si1-lei1，笔画：1225135-12211234-122111343312-12212511253,0
商标名称：克莱斯勒，拼音：ke4-lai2-si1-lei1，笔画：1225135-1221431234-122111343312-12212511253,商标名称：克茱斯勒，拼音：ke4-zhu1-si1-lei1，笔画：1225135-122311234-122111343312-12212511253,0
商标名称：克莱斯勒，拼音：ke4-lai2-si1-lei1，笔画：1225135-1221431234-122111343312-12212511253,商标名称：克菜斯勒，拼音：ke4-cai4-si1-lei1，笔画：1225135-12234431234-122111343312-12212511253,0
商标名称：雪佛兰，拼音：xue3-fu2-lan2，笔画：14524444511-3251532-43111,商标名称：雷佛兰，拼音：lei2-fu2-lan2，笔画：1452444425121-3251532-43111,0
商标名称：雪佛兰，拼音：xue3-fu2-lan2，笔画：14524444511-3251532-43111,商标名称：雪怫兰，拼音：xue3-fu2-lan2，笔画：14524444511-44251532-43111,0
商标名称：雪佛兰，拼音：xue3-fu2-lan2，笔画：14524444511-3251532-43111,商标名称：雪悌兰，拼音：xue3-ti4-lan2，笔画：14524444511-4424351523-43111,0
商标名称：雪佛兰，拼音：xue3-fu2-lan2，笔画：14524444511-3251532-43111,商标名称：雪拂兰，拼音：xue3-fu2-lan2，笔画：14524444511-12151532-43111,0
商标名称：兰博基尼，拼音：lan2-bo2-ji1-ni2，笔画：43111-121251124124-12211134121-51335,商标名称：兰傅基尼，拼音：lan2-fu4-ji1-ni2，笔画：43111-321251124124-12211134121-51335,0
商标名称：劳斯莱斯，拼音：lao2-si1-lai2-si1，笔画：1224553-122111343312-1221431234-122111343312,商标名称：劳斯茉斯，拼音：lao2-si1-mo4-si1，笔画：1224553-122111343312-12211234-122111343312,0
商标名称：劳斯莱斯，拼音：lao2-si1-lai2-si1，笔画：1224553-122111343312-1221431234-122111343312,商标名称：劳斯荣斯，拼音：lao2-si1-rong2-si1，笔画：1224553-122111343312-122451234-122111343312,0
商标名称：劳斯莱斯，拼音：lao2-si1-lai2-si1，笔画：1224553-122111343312-1221431234-122111343312,商标名称：劳斯菜斯，拼音：lao2-si1-cai4-si1，笔画：1224553-122111343312-12234431234-122111343312,0
商标名称：柯尼塞格，拼音：ke1-ni2-sai1-ge2，笔画：123412512-51335-4451122134121-1234354251,商标名称：柯尼察格，拼音：ke1-ni2-cha2-ge2，笔画：123412512-51335-44535445411234-1234354251,0
商标名称：柯尼塞格，拼音：ke1-ni2-sai1-ge2，笔画：123412512-51335-4451122134121-1234354251,商标名称：柯尼寨格，拼音：ke1-ni2-zhai4-ge2，笔画：123412512-51335-44511221341234-1234354251,0
商标名称：柯尼塞格，拼音：ke1-ni2-sai1-ge2，笔画：123412512-51335-4451122134121-1234354251,商标名称：柯尼塞袼，拼音：ke1-ni2-sai1-ge1，笔画：123412512-51335-4451122134121-45234354251,0
商标名称：爱玛，拼音：ai4-ma3，笔画：3443451354-1121551,商标名称：爰玛，拼音：yuan2-ma3，笔画：344311354-1121551,0
商标名称：雅迪，拼音：ya3-di2，笔画：152332411121-25121454,商标名称：骓迪，拼音：zhui1-di2，笔画：55132411121-25121454,0
商标名称：台铃，拼音：tai2-ling2，笔画：54251-3111534454,商标名称：台钤，拼音：tai2-qian2，笔画：54251-311153445,0
商标名称：小牛电动，拼音：xiao3-niu2-dian4-dong4，笔画：234-3112-25115-115453,商标名称：小午电动，拼音：xiao3-wu3-dian4-dong4，笔画：234-3112-25115-115453,0
商标名称：九号公司，拼音：jiu3-hao4-gong1-si1，笔画：35-25115-3454-51251,商标名称：丸号公司，拼音：wan2-hao4-gong1-si1，笔画：354-25115-3454-51251,0
商标名称：天猫，拼音：tian1-mao1，笔画：1134-35312225121,商标名称：夭猫，拼音：yao1-mao1，笔画：3134-35312225121,0
商标名称：字节跳动，拼音：zi4-jie2-tiao4-dong4，笔画：445521-12252-2512121341534-115453,商标名称：宇节跳动，拼音：yu3-jie2-tiao4-dong4，笔画：445112-12252-2512121341534-115453,0
商标名称：抖音，拼音：dou3-yin1，笔画：1214412-414312511,商标名称：抖昔，拼音：dou3-xi1，笔画：1214412-12212511,0
商标名称：西瓜视频，拼音：xi1-gua1-shi4-pin2，笔画：125351-33544-45242535-2121233132534,商标名称：西瓜枧频，拼音：xi1-gua1-jian3-pin2，笔画：125351-33544-12342535-2121233132534,0
商标名称：火山小视频，拼音：huo3-shan1-xiao3-shi4-pin2，笔画：4334-252-234-45242535-2121233132534,商标名称：火山小枧频，拼音：huo3-shan1-xiao3-jian3-pin2，笔画：4334-252-234-12342535-2121233132534,0
商标名称：快手，拼音：kuai4-shou3，笔画：4425134-3112,商标名称：怏手，拼音：yang4-shou3，笔画：44225134-3112,0
商标名称：哔哩哔哩，拼音：bi4-li1-bi4-li1，笔画：251153512-2512511211-251153512-2512511211,商标名称：哗哩哗哩，拼音：hua1-li1-hua1-li1，笔画：251323512-2512511211-251323512-2512511211,1
商标名称：哔哩哔哩，拼音：bi4-li1-bi4-li1，笔画：251153512-2512511211-251153512-2512511211,商标名称：晔哩晔哩，拼音：ye4-li1-ye4-li1，笔画：2511323512-2512511211-2511323512-2512511211,1
商标名称：爱奇艺，拼音：ai4-qi2-yi4，笔画：3443451354-13412512-1225,商标名称：爰奇艺，拼音：yuan2-qi2-yi4，笔画：344311354-13412512-1225,0
商标名称：优酷，拼音：you1-ku4，笔画：321354-12535113121251,商标名称：忧酷，拼音：you1-ku4，笔画：4421354-12535113121251,0
商标名称：腾讯视频，拼音：teng2-xun4-shi4-pin2，笔画：3511431134551-45512-45242535-2121233132534,商标名称：腾讯枧频，拼音：teng2-xun4-jian3-pin2，笔画：3511431134551-45512-12342535-2121233132534,0
商标名称：芒果TV，拼音：mang2-guo3-TV，笔画：122415-25111234-[UNK]-[UNK],商标名称：芒杲TV，拼音：mang2-gao3-TV，笔画：122415-25111234-[UNK]-[UNK],0
商标名称：金山软件，拼音：jin1-shan1-ruan3-jian4，笔画：34112431-252-15213534-323112,商标名称：佥山软件，拼音：qian1-shan1-ruan3-jian4，笔画：3414431-252-15213534-323112,0
商标名称：携程，拼音：xie2-cheng2，笔画：1213241112153-312342511121,商标名称：携裎，拼音：xie2-cheng2，笔画：1213241112153-452342511121,0
商标名称：去哪儿，拼音：qu4-na3-er2，笔画：12154-251511352-35,商标名称：去娜儿，拼音：qu4-na4-er2，笔画：12154-531511352-35,0
商标名称：同程艺龙，拼音：tong2-cheng2-yi4-long2，笔画：251251-312342511121-1225-13534,商标名称：同裎艺龙，拼音：tong2-cheng2-yi4-long2，笔画：251251-452342511121-1225-13534,0
商标名称：大众点评，拼音：da4-zhong4-dian3-ping2，笔画：134-343434-212514444-4514312,商标名称：太众点评，拼音：tai4-zhong4-dian3-ping2，笔画：1344-343434-212514444-4514312,0
商标名称：百度地图，拼音：bai3-du4-di4-tu2，笔画：132511-413122154-121525-25354441,商标名称：百度地囹，拼音：bai3-du4-di4-ling2，笔画：132511-413122154-121525-25344541,0
商标名称：钉钉，拼音：ding1-ding1，笔画：3111512-3111512,商标名称：钌钌，拼音：liao3-liao3，笔画：3111552-3111552,0
商标名称：企业微信，拼音：qi3-ye4-wei1-xin4，笔画：342121-22431-3322521353134-324111251,商标名称：企业徵信，拼音：qi3-ye4-zheng1-xin4，笔画：342121-22431-332252111213134-324111251,0
商标名称：企业微信，拼音：qi3-ye4-wei1-xin4，笔画：342121-22431-3322521353134-324111251,商标名称：企业徽信，拼音：qi3-ye4-hui1-xin4，笔画：342121-22431-33225215542343100-324111251,0
商标名称：珍爱网，拼音：zhen1-ai4-wang3，笔画：112134333-3443451354-253434,商标名称：珍爰网，拼音：zhen1-yuan2-wang3，笔画：112134333-344311354-253434,0
商标名称：天眼查，拼音：tian1-yan3-cha2，笔画：1134-25111511534-123425111,商标名称：夭眼查，拼音：yao1-yan3-cha2，笔画：3134-25111511534-123425111,0
商标名称：金山云，拼音：jin1-shan1-yun2，笔画：34112431-252-1154,商标名称：佥山云，拼音：qian1-shan1-yun2，笔画：3414431-252-1154,0
商标名称：七牛云，拼音：qi1-niu2-yun2，笔画：15-3112-1154,商标名称：七午云，拼音：qi1-wu3-yun2，笔画：15-3112-1154,0
商标名称：网易云音乐，拼音：wang3-yi4-yun2-yin1-yue4，笔画：253434-25113533-1154-414312511-35234,商标名称：网易云昔乐，拼音：wang3-yi4-yun2-xi1-le4，笔画：253434-25113533-1154-12212511-35234,0
